dt;x;y;s;d;d_dot;d_dotdot;yaw;d_yaw;v_ms;a;jerk;FSM;mode;
0.10;926.21;1128.80;141.56;6.18;-0.10;-0.21;0.03;-0.00;4.39;0.92;2.55;KeepLane;1
0.11;926.66;1128.81;142.01;6.17;-0.09;0.11;0.03;-0.00;4.49;0.94;2.28;KeepLane;1
0.15;927.39;1128.83;142.75;6.16;-0.11;-0.11;0.03;-0.00;5.29;5.42;2.29;KeepLane;1
0.13;927.96;1128.85;143.31;6.15;-0.09;0.15;0.03;0.00;4.69;-4.74;2.38;KeepLane;1
0.21;928.92;1128.88;144.27;6.13;-0.10;-0.06;0.03;0.00;4.79;0.47;2.36;KeepLane;1
0.20;929.89;1128.91;145.25;6.10;-0.13;-0.14;0.04;0.00;4.89;0.52;2.36;KeepLane;1
0.11;930.49;1128.93;145.85;6.08;-0.16;-0.28;0.04;0.00;4.99;0.91;1.94;KeepLane;1
0.10;931.00;1128.95;146.36;6.07;-0.17;-0.11;0.04;0.00;5.09;0.94;1.63;KeepLane;1
0.15;931.83;1128.99;147.19;6.03;-0.21;-0.27;0.06;0.01;5.90;5.37;2.10;KeepLane;1
0.20;932.89;1129.06;148.24;5.98;-0.27;-0.29;0.06;0.00;5.29;-2.99;2.32;KeepLane;1
0.19;933.97;1129.13;149.32;5.92;-0.30;-0.16;0.06;0.00;6.30;5.16;2.74;KeepLane;1
0.19;934.95;1129.19;150.31;5.86;-0.30;-0.01;0.06;-0.00;5.49;-4.33;3.08;KeepLane;1
0.17;935.96;1129.26;150.73;5.87;0.05;2.03;0.06;-0.00;6.38;5.24;3.06;KeepLane;1
0.11;936.53;1129.29;151.30;5.90;0.22;1.51;0.07;0.00;5.70;-5.97;3.19;KeepLane;1
0.10;937.10;1129.33;151.88;5.92;0.24;0.25;0.07;0.00;5.79;0.96;3.24;KeepLane;1
0.14;937.93;1129.39;152.70;5.95;0.23;-0.10;0.07;0.00;5.89;0.72;3.26;KeepLane;1
0.09;938.52;1129.43;153.30;5.97;0.22;-0.05;0.07;0.00;6.00;1.10;3.28;KeepLane;1
0.10;939.25;1129.49;154.03;6.00;0.23;0.06;0.08;0.01;6.61;5.92;3.77;KeepLane;1
0.20;940.49;1129.60;155.27;6.03;0.16;-0.38;0.08;0.00;6.19;-2.08;3.45;KeepLane;1
0.20;941.62;1129.69;156.40;6.06;0.14;-0.10;0.09;0.00;6.30;0.56;3.20;KeepLane;1
0.09;942.26;1129.75;157.04;6.07;0.14;0.08;0.09;0.00;6.79;5.17;3.20;KeepLane;1
0.12;943.03;1129.82;157.82;6.08;0.12;-0.22;0.10;0.01;6.99;1.65;2.94;KeepLane;1
0.20;944.34;1129.95;159.14;6.10;0.08;-0.20;0.10;-0.00;6.60;-1.94;2.61;KeepLane;1
0.07;944.88;1130.00;159.68;6.11;0.11;0.48;0.10;0.00;6.99;5.96;2.61;KeepLane;1
0.09;945.55;1130.06;160.36;6.11;0.10;-0.11;0.10;0.00;7.19;2.19;2.73;KeepLane;1
0.09;946.10;1130.12;160.91;6.12;0.07;-0.36;0.10;0.00;7.20;0.01;2.66;KeepLane;1
0.17;947.36;1130.24;162.17;6.13;0.06;-0.02;0.11;0.01;7.80;3.45;2.89;KeepLane;1
0.13;948.20;1130.34;163.02;6.13;0.01;-0.43;0.11;-0.00;7.10;-5.23;2.82;KeepLane;1
0.11;949.06;1130.43;163.88;6.13;0.02;0.12;0.11;0.00;7.19;0.93;2.71;KeepLane;1
0.18;950.37;1130.57;165.19;6.14;0.01;-0.07;0.11;0.00;7.29;0.57;2.71;KeepLane;1
0.09;951.10;1130.65;165.93;6.13;-0.01;-0.12;0.11;0.00;7.39;0.99;2.29;KeepLane;1
0.11;951.85;1130.73;166.68;6.13;-0.02;-0.13;0.11;0.00;7.89;4.32;2.56;KeepLane;1
0.10;952.75;1130.84;167.59;6.13;-0.05;-0.25;0.11;-0.00;7.59;-2.82;2.65;KeepLane;1
0.09;953.36;1130.91;168.21;6.12;-0.02;0.28;0.11;-0.00;7.69;1.06;2.16;KeepLane;1
0.12;954.45;1131.03;169.30;6.12;-0.02;0.02;0.11;-0.00;8.38;5.65;2.50;KeepLane;1
0.19;955.86;1131.18;170.72;6.12;-0.01;0.06;0.11;0.00;7.88;-2.62;2.76;KeepLane;1
0.14;956.97;1131.31;171.84;6.12;-0.03;-0.16;0.11;0.00;7.99;0.74;2.49;KeepLane;1
0.12;957.93;1131.42;172.81;6.11;-0.05;-0.12;0.12;0.00;8.09;0.84;2.05;KeepLane;1
0.19;959.55;1131.62;174.44;6.09;-0.09;-0.25;0.12;0.00;8.19;0.53;2.01;KeepLane;1
0.15;960.70;1131.76;175.60;6.07;-0.12;-0.20;0.13;0.00;8.28;0.60;2.02;KeepLane;1
0.16;962.03;1131.93;176.94;6.05;-0.17;-0.27;0.13;0.00;8.38;0.61;1.98;KeepLane;1
0.18;963.71;1132.16;178.64;6.00;-0.25;-0.44;0.14;0.01;9.36;5.53;2.10;KeepLane;1
0.09;964.39;1132.26;179.32;5.98;-0.26;-0.14;0.15;0.00;8.58;-8.27;2.65;KeepLane;1
0.11;965.42;1132.41;180.36;5.94;-0.39;-1.19;0.15;0.00;8.69;0.97;2.64;KeepLane;1
