dt;x;y;s;d;d_dot;yaw;d_yaw;v_ms;ref_v_;a;jerk;FSM;mode;
0.13;1047.50;1160.59;265.78;5.92;-0.39;0.41;0.00;14.58;14.70;0.66;1.03;KeepLane;1
0.10;1048.85;1161.19;267.25;5.88;-0.43;0.42;0.00;14.66;14.81;0.85;0.90;KeepLane;1
0.10;1050.20;1161.79;268.73;5.83;-0.45;0.42;0.00;15.24;14.92;5.63;1.70;KeepLane;1
0.18;1052.65;1162.89;271.41;5.74;-0.52;0.42;0.00;14.91;15.03;-1.82;1.47;KeepLane;1
0.13;1054.56;1163.75;273.51;5.66;-0.60;0.42;-0.00;15.01;15.14;0.86;0.96;KeepLane;1
0.15;1056.50;1164.62;275.63;5.59;-0.49;0.42;-0.00;15.13;15.25;0.78;0.71;KeepLane;1
0.15;1058.72;1165.61;278.02;5.53;-0.38;0.42;-0.00;15.98;15.36;5.52;1.52;KeepLane;1
0.20;1061.53;1166.85;281.09;5.47;-0.29;0.41;-0.01;15.34;15.47;-3.24;1.14;KeepLane;1
0.10;1062.94;1167.46;282.63;5.45;-0.21;0.41;-0.00;15.45;15.58;1.16;0.74;KeepLane;1
0.10;1064.37;1168.08;284.18;5.44;-0.13;0.40;-0.01;16.00;15.69;5.36;1.58;KeepLane;1
0.11;1066.11;1168.80;286.06;5.44;-0.01;0.40;-0.01;15.66;15.80;-2.96;1.21;KeepLane;1
0.14;1068.15;1169.64;288.27;5.45;0.10;0.39;-0.01;16.37;15.91;5.09;1.64;KeepLane;1
0.13;1070.21;1170.47;290.49;5.48;0.24;0.38;-0.01;15.87;16.02;-3.69;0.71;KeepLane;1
0.23;1073.48;1171.73;294.00;5.59;0.44;0.36;-0.02;15.96;16.13;0.38;0.93;KeepLane;1
0.22;1076.81;1172.93;297.53;5.76;0.80;0.34;-0.02;16.07;16.24;0.50;0.89;KeepLane;1
0.09;1078.34;1173.45;299.14;5.87;1.11;0.33;-0.01;16.16;16.35;0.90;0.90;KeepLane;1
0.17;1081.13;1174.37;302.07;6.10;1.39;0.31;-0.02;16.27;16.46;0.68;0.42;KeepLane;1
0.11;1082.69;1174.86;304.63;6.00;-0.87;0.30;-0.01;16.37;16.57;0.94;0.84;KeepLane;1
0.11;1084.59;1175.42;306.61;5.91;-0.79;0.28;-0.02;17.03;16.68;5.79;1.30;KeepLane;1
0.21;1087.80;1176.31;309.94;5.83;-0.41;0.26;-0.02;16.61;16.79;-2.03;0.56;KeepLane;1
0.09;1089.42;1176.73;311.61;5.81;-0.23;0.25;-0.01;16.72;16.90;1.26;0.98;KeepLane;1
0.11;1091.05;1177.14;313.30;5.81;-0.02;0.24;-0.01;17.31;17.01;5.54;1.03;KeepLane;1
0.09;1092.71;1177.53;315.00;5.83;0.21;0.23;-0.01;16.95;17.12;-3.87;1.01;KeepLane;1
0.15;1095.37;1178.13;317.73;5.89;0.41;0.21;-0.01;17.09;17.23;0.95;1.06;KeepLane;1
0.23;1098.74;1178.83;321.17;6.02;0.58;0.20;-0.01;17.20;17.34;0.45;1.06;KeepLane;1
0.21;1102.82;1179.61;325.32;6.25;1.04;0.18;-0.02;17.29;17.45;0.43;1.01;KeepLane;1
0.23;1106.60;1180.28;329.87;6.12;-0.54;0.17;-0.02;17.44;17.56;0.67;1.01;KeepLane;1
0.22;1110.76;1180.94;334.08;6.00;-0.55;0.15;-0.02;17.55;17.67;0.51;0.97;KeepLane;1
0.21;1114.25;1181.45;337.61;5.95;-0.26;0.13;-0.02;18.71;17.78;5.59;0.95;KeepLane;1
0.20;1117.78;1181.91;341.16;5.94;-0.01;0.11;-0.03;18.82;17.89;0.53;1.20;KeepLane;1
0.20;1121.34;1182.28;344.74;6.03;0.43;0.03;-0.07;19.16;18.00;1.75;1.25;KeepLane;1
0.19;1124.57;1182.43;347.96;6.29;1.37;0.06;0.02;17.98;18.11;-6.07;0.09;KeepLane;1
0.19;1128.18;1182.68;351.92;6.50;1.06;0.07;0.02;18.05;18.22;0.38;0.52;KeepLane;1
0.20;1131.81;1182.98;355.57;6.48;-0.10;0.09;0.01;18.22;18.33;0.85;0.51;KeepLane;1
